"Country","ISO3","Specie","Breed/Most common name","Language","Description","Transboundary name","Other name"
"Netherlands (Kingdom of the)","NLD","Horse","Quarter Horse","","American Quarter Horse. Affiliate from the AQHA (American Quarter Horse Association). In 2009 there weren 1929 females and 172 matings.","Quarter Horse",""
"Netherlands (Kingdom of the)","NLD","Horse","Shagya","","This studbook is for a mixture of Arabic, English and Russian blood. https://www.easpstamboek.nl/fokdoel-2/. In 2017 323 ERS Sportpaarden, % ERS Shagya Arabier en 174 EPS-D Sportpony merries ingeschreven.","Shagya Arab",""
"Netherlands (Kingdom of the)","NLD","Horse","Shetland pony","eng.","One of the smallest horse breeds (max. 1.07 m).","Shetland Pony",""
"Netherlands (Kingdom of the)","NLD","Horse","Shire","","The biggest horse breed (about 1.95 m and 1100 kg for a male).","Shire",""
"Netherlands (Kingdom of the)","NLD","Horse","Welsh Pony en Welsh Cob","eng.","Two breed organisations www.nwpcs.nl en www.wpcv.nl. In 2016 is section A the biggest section with 12000 mares. The ponies vary in height. Sectie A (de Welsh mountain pony) heigth till 121,9 cm. Sectie B ( de Welsh pony) till 137,2 cm. Sectie C (de Welsh pony Cobtype) till 137,2 cm. Sectie D (de Welsh Cob) above 137,2 cm.","Welsh Pony",""
"Netherlands (Kingdom of the)","NLD","Horse","Zwaar Warmbloed paard","dutch","Heavy Warmblood horse (Old-Oldenburger, Oostfries en Groninger basis) which was in this region in 1920-1960. Some connection with Groninger paard. www.ihwstudbook.com. In 2017 204 mares, 16 males and 7 foals.","Oldenburg","Heavy Warmblood"
"Netherlands (Kingdom of the)","NLD","Pig","A-line AAAA Large White","","Large White breeding line. This line is build from the lines from different former breeding companies (o.a. Dalland 020 or 2222 line). This is a line for tropical purposes, in 2014 1 farm in the Netherlands. In 2021 only males at AI for semen distribution. The females are in Spain and France. https://www.wur.nl/en/newsarticle/Dutch-pig-breeds-in-the-gene-bank-now-described.htm. A global breed, not in the Netherlands. In 2023 59871 population size.","",""
"Netherlands (Kingdom of the)","NLD","Pig","Berkshire","","Black with ""six white points""","Berkshire",""
"Netherlands (Kingdom of the)","NLD","Pig","Bonte Bentheimer landvarken","Dutch","Landrace animal. Long hanging ears. Black spots on light (white or grey) ground. Originating from east Netherlands and west Germany: Twente and Bentheim. More info: https://www.wur.nl/en/newsarticle/Dutch-pig-breeds-in-the-gene-bank-now-described.htm and https://bontebentheimer.nl/bonte-bentheimer/","Bunte Bentheimer","bunte bentheimer"
"Netherlands (Kingdom of the)","NLD","Pig","Cerdo Iberico","","","Alentejana",""
"Netherlands (Kingdom of the)","NLD","Pig","D-Line DDDD TN Duroc","dutch","Duroc is in the middle of the eighties imported from USA. D line gives the Talent boar. https://topigsnorsvin.nl/products/tn-talent/ . In Dutch: https://www.wur.nl/en/newsarticle/Dutch-pig-breeds-in-the-gene-bank-now-described.htm. In 2021 the TN Talent shifts to the Norsvin Duroc: TN Duroc. Breeding programme in Norway. Outside the Netherlands, in the Netherlands only 30 sows in 2021 and 36 in 2023. Global population size: 44640 animals. https://tnduroc.com/#robustandfeedefficient","Duroc","Duroc sireline (Duroc-s)"
"Netherlands (Kingdom of the)","NLD","Pig","E-Line EEEE TN Tempo Large White","NL","E-line. Worldwide. Built from Large White and Great Yorkshire. Sire line with the commercial name Tempo. https://tntempo.com/#tntempo. Population size global 29167","Topigs Lignée E (TN Tempo)",""
"Netherlands (Kingdom of the)","NLD","Pig","Hypor Landras (zeugenlijn)","eng.","Worldwide 50.000 purebred sows, in the Netherlands about 5-10% of this number. Since 1970 purebred. About 30 piglets a year. https://www.hypor.com/nl/product-nl/landrace-1-nl/  https://www.wur.nl/en/newsarticle/Dutch-pig-breeds-in-the-gene-bank-now-described.htm. The two most important breeds in de Dutch pig breeding are the Dutch Landrace and the Dutch Groot Yorkshire. Around 1930 both breeds were officially recognized as Dutch breeds. Around 1960 different breeding organisations started selection for their own breeding goal. Around 1982 the Dutch Groot Yorkshire population was split up in two breeding goals for a father and mother line respectively. From 1995 onwards breeding organisations and breeding lines have been merged. A couple of years ago the Dutch Landrace was finally merged with the Scandinavian Landrace. Purebred Dutch Landrace pigs will be maintained by an enthusiast group of small scale breeders. https://www.wur.nl/en/newsarticle/Dutch-pig-breeds-in-the-gene-bank-now-described.htm","Dutch Landrace",""
"Netherlands (Kingdom of the)","NLD","Pig","Hypor Large White (zeugenlijn)","eng.","Great Yorkshire, Hypor breeding line for females. Is part of the worldwide population, about 5-10% is kept in the Netherlands.https://www.hypor.com/en/product/large-white/ https://www.wur.nl/en/newsarticle/Dutch-pig-breeds-in-the-gene-bank-now-described.htm . The two most important breeds in de Dutch pig breeding are the Dutch Landrace and the Dutch Groot Yorkshire. Around 1930 both breeds were officially recognized as Dutch breeds. Around 1960 different breeding organisations started selection for their own breeding goal. Around 1982 the Dutch Groot Yorkshire population was split up in two breeding goals for a father and mother line respectively. From 1995 onwards breeding organisations and breeding lines have been merged. A couple of years ago the Dutch Landrace was finally merged with the Scandinavian Landrace. Purebred Dutch Landrace pigs will be maintained by an enthusiast group of small scale breeders.","Large White",""
"Netherlands (Kingdom of the)","NLD","Pig","Hypor Rock-Y (line G)","eng.","Hypor Duroc x York","Duroc",""
"Netherlands (Kingdom of the)","NLD","Pig","Kunekune","","","Kunekune",""
"Netherlands (Kingdom of the)","NLD","Pig","L-Line LLLL Noors landras","NL","Pure Line of TopigsNorsvin. Landrace. Netherlands and Norway. Norsvin Landrace. Global population size: 169718.","Norwegian Landrace",""
"Netherlands (Kingdom of the)","NLD","Pig","Mangalitsa","","","Mangalitsa",""
"Netherlands (Kingdom of the)","NLD","Pig","Meishan line","eng.","Hypor Meishan pig. Not anymore in the Netherlands. Integrated in other breeding line. https://www.wur.nl/en/newsarticle/Dutch-pig-breeds-in-the-gene-bank-now-described.htm","Meishan","Meishan line"
"Netherlands (Kingdom of the)","NLD","Pig","N-Line NNNN Nederlands landras","NL","In 2014 the TOPIGS N-line is a merge between Dutch Landrace and Finnish landrace (from Stamboek/ Dumeco and earlier Norwegian landrace). In the Netherlands in 2019 still 5843 sows are in production. https://topigsnorsvin.nl/products/n-lijn/. The two most important breeds in de Dutch pig breeding are the Dutch Landrace and the Dutch Groot Yorkshire. Around 1930 both breeds were officially recognized as Dutch breeds. Around 1960 different breeding organisations started selection for their own breeding goal. Around 1982 the Dutch Groot Yorkshire population was split up in two breeding goals for a father and mother line respectively. From 1995 onwards breeding organisations and breeding lines have been merged. A couple of years ago the Dutch Landrace was finally merged with the Scandinavian Landrace. Purebred Dutch Landrace pigs will be maintained by an enthusiast group of small scale breeders. https://www.wur.nl/en/newsarticle/Dutch-pig-breeds-in-the-gene-bank-now-described.htm. 2021-2023: decreasing in the Netherlands. Almost half of the population is in the Netherlands, in 2023 2078 sows.","Dutch Landrace",""
"Netherlands (Kingdom of the)","NLD","Pig","Nederlands landvarken","dutch","Dutch original pig breed. The two most important breeds in de Dutch pig breeding are the Dutch Landrace and the Dutch Groot Yorkshire. Around 1930 both breeds were officially recognized as Dutch breeds. Around 1960 different breeding organisations started selection for their own breeding goal. Around 1982 the Dutch Groot Yorkshire population was split up in two breeding goals for a father and mother line respectively. From 1995 onwards breeding organisations and breeding lines have been merged. A couple of years ago the Dutch Landrace was finally merged with the Scandinavian Landrace. Purebred Dutch Landrace pigs will be maintained by an enthusiast group of small scale breeders. After 2000 the Stamboek, Dumeco and Fomeva breeding lines are taken together. In 2014 this breed will became rare, because the N-line of the breeding organisation Topigs Norsvin is merged with Finnish landrace. The purebred animals are in the herdbook of the fokkersclub: https://zeldzamerassen.nl/nlvarken/de-vereniging/ .","Dutch Landrace","Dutch Landrace"
"Netherlands (Kingdom of the)","NLD","Pig","P-Line PPPP TN Select TN Top Select Pietrain","fr.","TOPIGS and HYPOR both have purebred Pietrain sire lines. Names were: Top Pi and Hypor beau Pi, and are now: https://topigsnorsvin.com/products/terminal-boars/ and https://www.hypor.com/nl/product-nl/. For TopigsNorsvin most breeding animals are outside the Netherlands. Population size 8800.","Topigs Lignée P (TN SELECT)",""
"Netherlands (Kingdom of the)","NLD","Pig","T-Line TTTT","eng.","Purebred line. Formed in the Netherlands and in 2021 only in the Netherlands. Synthetic line (Schäbisch-Hallisch, Hampshire, Saddleback). The TOPIGS 50 F1 sow is a crossbred between N-line and T-line. See: https://www.wur.nl/en/newsarticle/Dutch-pig-breeds-in-the-gene-bank-now-described.htm. 230 sows in 2023.","",""
"Netherlands (Kingdom of the)","NLD","Pig","Topigs B-lijn","","Build about 1960 from Large White, Landrace and Pietrain. Formally known as Dalland 030 line. Synthetic line. https://www.wur.nl/en/newsarticle/Dutch-pig-breeds-in-the-gene-bank-now-described.htm. In 2021 only 13 old sows, no males, so this genetics will been extinct soon.","",""
"Netherlands (Kingdom of the)","NLD","Pig","Topigs F-lijn (Fins landras)","dutch","About 1970 build from 100% Finnish Landrace. In 2014 this line is merged with Topigs N-line (the original Dutch Landrace).","Finnish Landrace","Finnish Landrace"
"Netherlands (Kingdom of the)","NLD","Pig","Topigs Y-lijn","NL","Great Yorkshire or Large White. This was the traditional sire for breeding in the Netherlands. It's commercial name was Target. Line is stopped since 2010. Semen is in gene bank.","Yorkshire",""
"Netherlands (Kingdom of the)","NLD","Pig","Z-Line ZZZZ Large White","dutch","https://topigsnorsvin.nl/products/z-lijn/ . The two most important breeds in de Dutch pig breeding are the Dutch Landrace and the Dutch Groot Yorkshire. Around 1930 both breeds were officially recognized as Dutch breeds. Around 1960 different breeding organisations started selection for their own breeding goal. Around 1982 the Dutch Groot Yorkshire population was split up in two breeding goals for a father and mother line respectively. From 1995 onwards breeding organisations and breeding lines have been merged. A couple of years ago the Dutch Landrace was finally merged with the Scandinavian Landrace. Purebred Dutch Landrace pigs will be maintained by an enthusiast group of small scale breeders. Around 1920 importerd from the UK. From WO II in this breed has build a good reputation as breeding sow in the Netherlands From 1960 pure bred in the Netherlands as Groot Yorkshire. Since 1982 as a mother line. The Stamboek Groot Yorkshire sowline (ZZZZ) and the Dumeco W-lijn are 100% Groot Yorkshire. News: https://www.wur.nl/en/newsarticle/Dutch-pig-breeds-in-the-gene-bank-now-described.htm. The biggest population pure line in the Netherlands with in 2023 25.000 sows (about 10% of global number).","Large White","Great Yorkshire damline (GY-z)"
"Netherlands (Kingdom of the)","NLD","Pigeon","Amsterdamse baardtuimelaar","dutch","","","Amsterdamse baardtuimelaar"
"Netherlands (Kingdom of the)","NLD","Pigeon","Amsterdamse tippler (duif)","dutch","","Tippler",""
"Netherlands (Kingdom of the)","NLD","Pigeon","Gelderse Slenk","dutch","Dutch pigeon. Special flight behavior. In 2008 population growing.","",""
"Netherlands (Kingdom of the)","NLD","Pigeon","Groninger Slenk","dutch","Dutch pigeon with special flight capacities.","",""
"Netherlands (Kingdom of the)","NLD","Pigeon","Hagenaar","dutch","Flying pigeon. Originally from Amsterdam and Groningen.","",""
"Netherlands (Kingdom of the)","NLD","Pigeon","Hollandse kropper","dutch","Dutch Cropper is a quiet and gentle pigeon. The biggest national Dutch fancy pigeon breed. Big cropper balloon.","",""
"Netherlands (Kingdom of the)","NLD","Pigeon","Holle kropper","dutch","Dutch pigeon. Wouple, small, symmetric. Can be placed in a circle.","",""
"Netherlands (Kingdom of the)","NLD","Pigeon","Hyacinthduif","dutch","The only Dutch breed on coloured pigeon. After Word War II bred in the Netherlands.","",""
"Netherlands (Kingdom of the)","NLD","Pigeon","Nederlandse Helmduif","dutch","A flying pigeon with coloured head.","",""
"Netherlands (Kingdom of the)","NLD","Pigeon","Nederlandse Hoogvlieger","dutch","Flying pigeon, no feathers on legs.","",""
"Netherlands (Kingdom of the)","NLD","Pigeon","Nederlandse Krulveerkropper","dutch","","",""
"Netherlands (Kingdom of the)","NLD","Pigeon","Nederlandse Schoonheidspostduif","dutch","Dutch Show Homer. Pigeon which is having type and is a flying pigeon","Show Homer","Dutch Show-Homer"
"Netherlands (Kingdom of the)","NLD","Pigeon","Nonduif","","","",""
"Netherlands (Kingdom of the)","NLD","Pigeon","Oud Hollandse Tuimelaar","dutch","Pigeon with feathers on the feet. No flying.","",""
"Netherlands (Kingdom of the)","NLD","Pigeon","Oud Hollandse meeuw","dutch","The Old-Dutch Turbit is a medium-sized, lively pigeon, which is very familiar in intercourse. In dutch, the Old-Dutch Turbit is called 'Oud-Hollandse Meeuw' (Old-Dutch Gull), which refers to the resemblance with a seagull: white with grey-coloured wings. All turbit breeds have a very companionable character, gentle but also really vivacious and affectionate. In short, they have a nice character and when well treated, they become so attached to their fosterer that one will seldom find birds so sweet.","","Boerenmeeuw, Old Dutch Turbit"
"Netherlands (Kingdom of the)","NLD","Pigeon","Oud-Hollandse Kapucijn","dutch","Dutch pigeon breed","",""
"Netherlands (Kingdom of the)","NLD","Pigeon","Voorburgse schildkropper","dutch","","",""
"Netherlands (Kingdom of the)","NLD","Pigeon","Zeeuwse dwergkropper","nl","Breed was in 2000 for the first time on a show. Tiny Hollandse Kropper. New Dutch breed.","",""
"Netherlands (Kingdom of the)","NLD","Rabbit","Alaska","","","Alaska",""
"Netherlands (Kingdom of the)","NLD","Rabbit","Angora","","","Angora",""
"Netherlands (Kingdom of the)","NLD","Rabbit","Angora Hangoor","","","Angora German",""
"Netherlands (Kingdom of the)","NLD","Rabbit","Angoradwerg","","","",""
"Netherlands (Kingdom of the)","NLD","Rabbit","Beige","dutch","Since 1940","",""
"Netherlands (Kingdom of the)","NLD","Rabbit","Belgische Haas","","","Belgian Hare",""
"Netherlands (Kingdom of the)","NLD","Rabbit","Blauwe Wener","","","Blauer Wiener",""
"Netherlands (Kingdom of the)","NLD","Rabbit","Blauwe van Beveren","","","Blauer Wiener",""
"Netherlands (Kingdom of the)","NLD","Rabbit","Californian","","","California",""
"Netherlands (Kingdom of the)","NLD","Rabbit","Deilenaar","dutch","Dutch rabbit breed. Red brown. About 3 kg.","Deilenaar",""
"Netherlands (Kingdom of the)","NLD","Rabbit","Duitse Hangoor","","","French Lop",""
"Netherlands (Kingdom of the)","NLD","Rabbit","Eksterkonijn","","Sort of ""zebra"" rabbit.","Japanese",""
"Netherlands (Kingdom of the)","NLD","Rabbit","Engelse Hangoor","","","English Wether",""
"Netherlands (Kingdom of the)","NLD","Rabbit","Franse Hangoor","","","French Lop",""
"Netherlands (Kingdom of the)","NLD","Rabbit","Gele van Bourgondie","","","Fauve de Borgogne",""
"Netherlands (Kingdom of the)","NLD","Rabbit","Gouwenaar","dutch","Since 1927","",""
"Netherlands (Kingdom of the)","NLD","Rabbit","Gr Chinchilla","","","Chinchilla giant",""
"Netherlands (Kingdom of the)","NLD","Rabbit","Groot Lotharinger","","This is the second biggest breed (after Vlaamse Reus). In 1994 and established breed. The UK has its own breed: Giant Papillon or French Butterfly. In US: American Checkered Giants.","Butterfly",""
"Netherlands (Kingdom of the)","NLD","Rabbit","Groot Zilver","","","Silver",""
"Netherlands (Kingdom of the)","NLD","Rabbit","Haasdwerg","","","Hare",""
"Netherlands (Kingdom of the)","NLD","Rabbit","Havana","","1907 breed origing","Havanna",""
"Netherlands (Kingdom of the)","NLD","Rabbit","Hollander","","","Dutch",""
"Netherlands (Kingdom of the)","NLD","Rabbit","Hulstlander","dutch","white rabbit, light blue eyes, about 2,5 kg.","",""
"Netherlands (Kingdom of the)","NLD","Rabbit","Japanner","","","Japanese",""
"Netherlands (Kingdom of the)","NLD","Rabbit","Klein Chinchilla","","","Chinchilla small",""
"Netherlands (Kingdom of the)","NLD","Rabbit","Klein Lotharinger","dutch","White rabbit with dots. Max. 3 kg. Dutch breed since 1975.","",""
"Netherlands (Kingdom of the)","NLD","Rabbit","Lotharingerdwerg","","","Butterfly",""
"Netherlands (Kingdom of the)","NLD","Rabbit","Luchs","","Luchs. Bred in Dusseldorf. The name is Luchs, because it looks like a Lynx. In 1925 the first on came into the Netherlands and in 1927 came into the Standard.","",""
"Netherlands (Kingdom of the)","NLD","Rabbit","Marburger Feh","","","Marburger Feh",""
"Netherlands (Kingdom of the)","NLD","Rabbit","Marter","","","Marten",""
"Netherlands (Kingdom of the)","NLD","Rabbit","Meisner Hangoor","","Start around 1900 in Germany.","Silver",""
"Netherlands (Kingdom of the)","NLD","Rabbit","Nederlandse Hangoordwerg","dutch","Rabbit with long ears, about 1,2-1,7 kg. In the standard in 1964.","Holland Lop","Holland Lop"
"Netherlands (Kingdom of the)","NLD","Rabbit","Nederlandse Kleurdwerg","dutch","Small Dutch rabbit breed","Netherland dwarf",""
"Netherlands (Kingdom of the)","NLD","Rabbit","Nieuw Zeelander","","","New Zealand",""
"Netherlands (Kingdom of the)","NLD","Rabbit","Papillon","","","Butterfly",""
"Netherlands (Kingdom of the)","NLD","Rabbit","Parelfeh","","Recognized in the Netherlands in 1927. Origin Germany.","Pearl",""
"Netherlands (Kingdom of the)","NLD","Rabbit","Parelgrijs van Halle","","","Pearl",""
"Netherlands (Kingdom of the)","NLD","Rabbit","Poolkonijn","dutch","Not a breed from Dutch origin.","Pearl",""
"Netherlands (Kingdom of the)","NLD","Rabbit","Rex","","","Rex",""
"Netherlands (Kingdom of the)","NLD","Rabbit","Rexdwerg","","","Rex Small",""
"Netherlands (Kingdom of the)","NLD","Rabbit","Rijnlander","","","Rheinische Schecken",""
"Netherlands (Kingdom of the)","NLD","Rabbit","Rode Nieuw Zeelander","","","New Zealand Red",""
"Netherlands (Kingdom of the)","NLD","Rabbit","Rus","","","Russian",""
"Netherlands (Kingdom of the)","NLD","Rabbit","Sallander","dutch","Originally Dutch since 1975.","",""
"Netherlands (Kingdom of the)","NLD","Rabbit","Satijn","","","Satin",""
"Netherlands (Kingdom of the)","NLD","Rabbit","Tan","","","Tan",""
"Netherlands (Kingdom of the)","NLD","Rabbit","Thrianta","dutch","orange-red, about 2,5 kg. Dutch breed. Since 1949.","",""
"Netherlands (Kingdom of the)","NLD","Rabbit","Thuringer","","","Thüringer",""
"Netherlands (Kingdom of the)","NLD","Rabbit","Vlaamse Reus","","","Flemish Giant",""
"Netherlands (Kingdom of the)","NLD","Rabbit","Voskonijn","","","Fox",""
"Netherlands (Kingdom of the)","NLD","Rabbit","Wener","","","Wiener",""
"Netherlands (Kingdom of the)","NLD","Rabbit","Witte van Hotot","","","White Hotot",""
"Netherlands (Kingdom of the)","NLD","Rabbit","Zilvervos","","","Silver",""
"Netherlands (Kingdom of the)","NLD","Rabbit","Zwartgrannen","","","Chinchilla",""
"Netherlands (Kingdom of the)","NLD","Sheep","Asavi Rijnlam","NL","Lambng 3 times in two years with a mean of 2,2 lamb born per lambing. Started in 1985 with Romanov, Duitse Witkop, Fries/Zeeuws Melkschaap, de BarbadosBlackbelly and Vleesmerino to make a mother line.","",""
"Netherlands (Kingdom of the)","NLD","Sheep","Badger Face Welsh Mountain","","","Badger Face Welsh Mountain",""
"Netherlands (Kingdom of the)","NLD","Sheep","Balwen Welsh Mountain","eng.","","",""
"Netherlands (Kingdom of the)","NLD","Sheep","Barbados Blackbelly","eng.","http://vssschapen.nl/pages/alle-schapenrassen.php","Barbados Black Belly",""
"Netherlands (Kingdom of the)","NLD","Sheep","Bentheimer landschaap","nl","http://vssschapen.nl/pages/alle-schapenrassen.php","Bentheimer Landschaf",""
"Netherlands (Kingdom of the)","NLD","Sheep","Bergschaap","NL","","",""
"Netherlands (Kingdom of the)","NLD","Sheep","Black Welsh Mountain","eng.","http://vssschapen.nl/pages/alle-schapenrassen.php","Black Welsh Mountain",""
"Netherlands (Kingdom of the)","NLD","Sheep","Blackhead Persian","","https://www.vssschapen.nl/","Blackhead Persian",""
"Netherlands (Kingdom of the)","NLD","Sheep","Blauwe Texelaar","dutch","Since 1970 some breeders started with this line. Blue is from the colour of the coat, caused by a recessive gen. The white coat colour is dominant. In 1983 a flockbook was started. It is not a seperate breed but a colour variation. In 2018 in DAD-IS the two colour varieties were put seperately put in the databases. About 5000 females, from which 4323 Blue Texel and 579 Dassenkop Texel ewes. http://stamboekblauwetexelaars.nl/# www.stamboekblauwetexelaars.nl","Blue Texel",""
"Netherlands (Kingdom of the)","NLD","Sheep","Blessumer","dutch","Breeding goal is producing a mother sheep to be crossed with a ram with excellent carcass quality. The beginning was with Flemish and Texel crossbreds in the same period as the Swifter and Flevolander started: https://edepot.wur.nl/2521. In 2024 the last farmer sold the sheep and the Vereniging Blessumer Groepsfokkerij was stopped.","",""
"Netherlands (Kingdom of the)","NLD","Sheep","Bleu du Maine","fr.","","Bleu Du Maine",""
"Netherlands (Kingdom of the)","NLD","Sheep","Bluefaced Leicester","eng.","https://www.vssschapen.nl/","Bluefaced Leicester",""
"Netherlands (Kingdom of the)","NLD","Sheep","Border Leicester","","http://vssschapen.nl/pages/alle-schapenrassen.php","Border Leicester",""
"Netherlands (Kingdom of the)","NLD","Sheep","Brilschaap","nl","http://vssschapen.nl/pages/alle-schapenrassen.php","Carinthian","Kartntner"
"Netherlands (Kingdom of the)","NLD","Sheep","Cambridge","eng.","http://vssschapen.nl/pages/alle-schapenrassen.php","Cambridge",""
"Netherlands (Kingdom of the)","NLD","Sheep","Castlemilk Moorit","eng.","http://vssschapen.nl/pages/alle-schapenrassen.php","Castlemilk Moorit",""
"Netherlands (Kingdom of the)","NLD","Sheep","Charmoise","","http://vssschapen.nl/pages/alle-schapenrassen.php","Charmois",""
"Netherlands (Kingdom of the)","NLD","Sheep","Charollais","fr.","","Charollais",""
"Netherlands (Kingdom of the)","NLD","Sheep","Clun Forest","eng.","The Clun Forest is an ‘easy care’ sheep breed ideal for both small holders and commercial breeders alike. It is resistant to disease, long lived and hardy with good mothering traits and particularly free from lambing complications. It is happy to live in hot and cold climates, 1500 feet above sea level or on rich lowlands. Whether producing pure bred, Down or Mule cross lambs, the progeny is early maturing making 16 to 20 kgs from 12 to 17 weeks old and up to 29kg under a year old. The wool is fine and used for knitting and making futons. The meat should be lean and tasty. The striking and usual appearance of the Clun Forest makes it an attractive prospect for the show ring.","Clun Forest",""
"Netherlands (Kingdom of the)","NLD","Sheep","Coburger Fuchs","ger.","http://vssschapen.nl/pages/alle-schapenrassen.php","Coburger Fuchs",""
"Netherlands (Kingdom of the)","NLD","Sheep","Dassenkop Texelaar","Dutch","In 1991 the first ewe with Dassenkop pattern. Dassenkoppen are mostly black, white belly, and front and end. Also above the eyes two white stripes. Legs are brown with a black line. http://stamboekblauwetexelaars.nl/#","Texel",""
"Netherlands (Kingdom of the)","NLD","Sheep","Devon & Cornwall Longwool","eng.","http://vssschapen.nl/pages/alle-schapenrassen.php","Devon and Cornwall Longwool",""
"Netherlands (Kingdom of the)","NLD","Sheep","Dorper","eng.","","",""
"Netherlands (Kingdom of the)","NLD","Sheep","Dorset Horn","eng.","http://vssschapen.nl/pages/alle-schapenrassen.php. There is also a polled Dorset with 41 ewes and 8 males in 2014 and in 2019 232 animals.","Dorset Horn",""
"Netherlands (Kingdom of the)","NLD","Sheep","Drents Heideschaap","dutch","The Drenthe Heath is the oldest sheep breed of the Western Europe continent. Approximately 4000 BC the first Drenthe Heath sheep came to Drenthe (a province in the northeast Netherlands). They probably came with emigrants from France. Breed description The Drenthe Heath is multicoloured black, red, brown and white, with wool being mostly white, while the head is reddish-brown and black. Animals may also be spotted. Both sexes have horns, but there is a rare occurrence of polled animals. The Drenthe Heath can easily live on poor heathland. The Drenthe Heath is managed with transhumance with local grazing throughout the year. Ewes typically produce one lamb at a time. The Drenthe Heath is mainly used for conservation grazing and meat, although wool products are also valuable. www.drentsheideschaap.nl","","Drenthe Heath Sheep"
"Netherlands (Kingdom of the)","NLD","Sheep","Duitse Witkop","nl","http://vssschapen.nl/pages/alle-schapenrassen.php","","weisskoepfiges fleischschaf or oldenburger, oldenburger"
"Netherlands (Kingdom of the)","NLD","Sheep","Duitse Zwartkop","nl","http://vssschapen.nl/pages/alle-schapenrassen.php","German Blackheaded Mutton",""
"Netherlands (Kingdom of the)","NLD","Sheep","Finse Landschaap","dutch","","Finnisch Landrace","Fins Landras, Finnish Landrace"
"Netherlands (Kingdom of the)","NLD","Sheep","Flevolander","dutch","A native meatlam producing breed. Can lamb 3 times in 2 years. Most times 3 lambs per lambing. Originally a crossing between Finnish landrace and Ile de France. www.flevolanderschaap.nl","",""
"Netherlands (Kingdom of the)","NLD","Sheep","Fries Melkschaap","dutch","Milk Sheep are tall white sheep with long neck and unwoolled head and tail. Along the North Sea coast of the Netherlands and south to the border with Belgium and to the east to the island belonging to Germany. Frisian Milk sheep and Zeeland Milk Sheep are together Dutch Milk sheep. www.melkschapen.nl","Friesian Milk",""
"Netherlands (Kingdom of the)","NLD","Sheep","Gotland Pelsschaap","dutch","","Swedish Fur","Swedisch Fur (Pelt)"
"Netherlands (Kingdom of the)","NLD","Sheep","Groot Heideschaap","nl","Heath sheep. Big polled sheep in 1960 in Salland, Twente, Achterhoek, Drenthe, Bentheim en Emsland. http://www.grootheideschaap.nl/","",""
"Netherlands (Kingdom of the)","NLD","Sheep","Hampshire Down","eng.","http://www.hampshiredown-nederland.nl/. Rasvereniging Hampshire Down Nederland. Meat sheep. Adult male 100-120 kg, female 80-90 kg. Easy character. Short legs, muscled, black haired.","Hampshire Down",""
"Netherlands (Kingdom of the)","NLD","Sheep","Hebridean","eng.","http://vssschapen.nl/pages/alle-schapenrassen.php","Hebridean",""
"Netherlands (Kingdom of the)","NLD","Sheep","Heidschnucke","ger.","http://vssschapen.nl/pages/alle-schapenrassen.php","Heidschnucke",""
"Netherlands (Kingdom of the)","NLD","Sheep","Herdwick","eng.","http://vssschapen.nl/pages/alle-schapenrassen.php","Herdwick",""
"Netherlands (Kingdom of the)","NLD","Sheep","Ile-de-France","","","Ile-De-France",""
"Netherlands (Kingdom of the)","NLD","Sheep","Jacob Schaap","","http://vssschapen.nl/pages/alle-schapenrassen.php","Jacob",""
"Netherlands (Kingdom of the)","NLD","Sheep","Kameroen","dutch","","West African Dwarf",""
"Netherlands (Kingdom of the)","NLD","Sheep","Karakul","","http://vssschapen.nl/pages/alle-schapenrassen.php","Karakul",""
"Netherlands (Kingdom of the)","NLD","Sheep","Kempische Heideschaap","dutch","Kempen Heath is found in its native areas in southern Netherlands. Long small unwoolled head. Long woolled tail. Head and legs most times white, sometimes brown or dotted. In 1900 40.000 ewes, in 1960 almost extinct. In 2000 1800 animals. www.kempischheideschaap.nl","Kempen Heath","-"
"Netherlands (Kingdom of the)","NLD","Sheep","Kerry Hill","eng.","white and black sheep originating from Wales. Since 1992 in the Netherlands. http://www.kerryhillvereniging.com/","Kerry Hill",""
"Netherlands (Kingdom of the)","NLD","Sheep","Krainer Steinschaf","","vssschapen.nl","Krainer Steinschaf",""
"Netherlands (Kingdom of the)","NLD","Sheep","Leicester Longwool","eng.","http://vssschapen.nl/pages/alle-schapenrassen.php","Leicester Longwool",""
"Netherlands (Kingdom of the)","NLD","Sheep","Lleyn","eng.","http://vssschapen.nl/pages/alle-schapenrassen.php","Lleyn",""
"Netherlands (Kingdom of the)","NLD","Sheep","Maas en Waler","NL","Het ras Romane, of INRA 401, of Maas en Waler is een vleesrammoederdierras. Oosprong is Romanov en Berrichons du Cher. Schapencentrum Maas en Waal.","INRA 401",""
"Netherlands (Kingdom of the)","NLD","Sheep","Manx Loaghtan","eng.","http://vssschapen.nl/pages/alle-schapenrassen.php","Manx Loaghtan",""
"Netherlands (Kingdom of the)","NLD","Sheep","Mergelland Schaap","dutch","Originates from the area in southern Limburg and Belgium. Curved nose, spotted legs, long woolled tail. Colour of the coat is white, sometimes black. Lang and tall sheep. www.mergellandschaap.nl","Mergelland Schaap",""
"Netherlands (Kingdom of the)","NLD","Sheep","Moeflon","","http://vssschapen.nl/pages/alle-schapenrassen.php","Mouflon","mouflon"
